FECHA (YYMMDD);HORA (HHMM);
190525;400;0,276307
190525;500;0,220193
190525;600;0,32924
190525;700;0,442807
190525;800;0,658693
190525;900;1,06617
190525;1000;0,621399
190525;1100;0,284792
190525;1200;0,289454
190525;1300;0,379388
190525;1400;0,27084
190525;1500;0,347543
190525;1600;0,0427668
190525;1700;0,0809525
190525;1800;0,222658
190525;1900;0,48257
190525;2000;0,906524
190525;2100;0,958843
190525;2200;2,07905
190525;2300;1,23796
190526;0;0,0836504
190526;100;0,0832326
190526;200;0,119191
190526;300;0,146343
190526;400;0,409769
190526;500;0,701669
190526;600;0,807288
190526;700;0,904239
190526;800;1,07884
190526;900;0,469909
190526;1000;0,513629
190526;1100;0,568003
190526;1200;0,69155
190526;1300;0,644421
190526;1400;1,42136
190526;1500;2,07243
190526;1600;1,15311
190526;1700;0,382066
190526;1800;0,459093
190526;1900;0,00641667
190526;2000;0,0870316
190526;2100;0,223594
190526;2200;0,270588
190526;2300;0,348708
190527;0;0,227294
190527;100;0,0389082
190527;200;0,178828
190527;300;0,0270731
190527;400;0,156898
190527;500;0,104655
190527;600;0,0838798
190527;700;0,675587
190527;800;0,226654
190527;900;0,305347
190527;1000;0,261204
190527;1100;1,01836
190527;1200;1,16207
190527;1300;2,15098
190527;1400;1,90886
190527;1500;1,2587
190527;1600;1,05237
190527;1700;0,558382
190527;1800;0,556161
190527;1900;0,520834
190527;2000;0,329404
190527;2100;0,289111
190527;2200;0,300532
190527;2300;0,503494
190528;0;0,612966
190528;100;0,767425
190528;200;0,57783
190528;300;0,275292
190528;400;0,503697
190528;500;0,53929
190528;600;0,677839
190528;700;0,437655
190528;800;0,224248
190528;900;0,432592
190528;1000;0,773985
190528;1100;0,953805
190528;1200;2,28415
190528;1300;1,75417
190528;1400;1,69104
190528;1500;2,61132
190528;1600;1,23178
190528;1700;0,276495
190528;1800;0,0836858
190528;1900;0,0860544
190528;2000;0,0528844
190528;2100;0,234417
190528;2200;0,0298086
190528;2300;0,235678
190529;0;0,163942
190529;100;0,351764
190529;200;0,565275
190529;300;0,390575
190529;400;1,17184
190529;500;1,56442
190529;600;1,32533
190529;700;1,09926
190529;800;1,39762
190529;900;0,844024
190529;1000;1,28936
190529;1100;1,75059
190529;1200;1,86766
190529;1300;2,61848
190529;1400;2,72437
190529;1500;2,632
190529;1600;3,38035
190529;1700;2,78977
190529;1800;4,61045
190529;1900;5,34234
190529;2000;4,27338
190529;2100;4,97891
190529;2200;5,79355
190529;2300;6,999
190530;0;5,20978
190530;100;5,35825
190530;200;6,24817
190530;300;6,66181
190530;400;5,94026
190530;500;5,86403
190530;600;5,84175
190530;700;4,76404
190530;800;4,24973
190530;900;3,37831
190530;1000;3,02331
190530;1100;3,94722
190530;1200;5,36206
190530;1300;3,67361
190530;1400;2,86362
190530;1500;4,03814
190530;1600;2,36369
190530;1700;1,13576
190530;1800;1,61075
190530;1900;2,79971
190530;2000;2,97016
190530;2100;1,96195
190530;2200;2,49559
190530;2300;3,34073
190531;0;2,73817
190531;100;2,44118
190531;200;2,85587
190531;300;2,71565
190531;400;4,49114
190531;500;4,11961
190531;600;3,58105
190531;700;4,38539
190531;800;5,50994
190531;900;5,62396
190531;1000;6,31271
190531;1100;6,48421
190531;1200;5,73118
190531;1300;5,35828
190531;1400;4,01812
190531;1500;5,08828
190531;1600;6,37253
190531;1700;5,40358
190531;1800;4,33176
190531;1900;2,68568
190531;2000;3,11834
190531;2100;2,71769
190531;2200;2,75772
190531;2300;3,27299
190601;0;3,97395
190601;100;3,68718
190601;200;2,46899
190601;300;1,47862
190601;400;2,04486
190601;500;2,91979
190601;600;4,55544
190601;700;4,66914
190601;800;5,52622
190601;900;3,86429
190601;1000;3,01405
190601;1100;5,18706
190601;1200;5,03747
190601;1300;4,85859
190601;1400;4,21644
190601;1500;1,39593
190601;1600;0,816356
190601;1700;1,12978
190601;1800;0,943773
190601;1900;1,05682
190601;2000;3,02203
190601;2100;2,49025
190601;2200;1,69583
190601;2300;2,39724
190602;0;1,59212
190602;100;1,69147
190602;200;1,26249
190602;300;3,43943
190602;400;2,24564
190602;500;1,75677
190602;600;1,10947
190602;700;1,39332
190602;800;0,882002
190602;900;0,808605
190602;1000;1,37926
190602;1100;1,49767
190602;1200;1,64025
190602;1300;1,81367
190602;1400;2,20855
190602;1500;2,33982
190602;1600;1,85454
190602;1700;1,67914
190602;1800;1,31638
190602;1900;0,686132
190602;2000;0,778666
190602;2100;1,29618
190602;2200;1,47585
190602;2300;1,65831
190603;0;1,75681
190603;100;0,923854
190603;200;1,00746
190603;300;1,59965
190603;400;1,71438
190603;500;1,42678
190603;600;1,15062
190603;700;0,839316
190603;800;0,66021
190603;900;1,68295
190603;1000;2,02592
190603;1100;0,403265
190603;1200;0,4845
190603;1300;0,172437
190603;1400;0,494855
190603;1500;0,25045
190603;1600;0,136406
190603;1700;0,365064
190603;1800;0,114093
190603;1900;0,547203
190603;2000;0,660483
190603;2100;1,60572
190603;2200;2,14845
190603;2300;1,50805
190604;0;0,849997
190604;100;1,01194
190604;200;0,0733558
190604;300;0,117263
190604;400;0,204312
190604;500;1,04186
190604;600;2,368
190604;700;2,43689
190604;800;2,2129
190604;900;3,04728
190604;1000;3,01188
190604;1100;5,30117
190604;1200;3,8011
190604;1300;2,66814
190604;1400;2,5229
190604;1500;1,89125
190604;1600;2,2573
190604;1700;3,4414
190604;1800;4,31303
190604;1900;3,05091
190604;2000;1,61363
190604;2100;1,73272
190604;2200;2,40235
190604;2300;1,48336
190605;0;1,4635
190605;100;1,89532
190605;200;1,88362
190605;300;1,46345
190605;400;0,728962
190605;500;0,429327
190605;600;0,695526
190605;700;1,04554
190605;800;1,03427
190605;900;0,938511
190605;1000;1,83611
190605;1100;2,72329
190605;1200;3,3343
190605;1300;3,9705
190605;1400;4,56964
190605;1500;3,53986
190605;1600;3,6497
190605;1700;4,27751
190605;1800;2,3745
190605;1900;3,07109
190605;2000;3,70683
190605;2100;3,19746
190605;2200;3,42737
190605;2300;3,19189
190606;0;3,08413
190606;100;3,45574
190606;200;3,49173
190606;300;1,52392
190606;400;1,97712
190606;500;3,1218
190606;600;2,74938
190606;700;2,37159
190606;800;2,51631
190606;900;1,95567
190606;1000;1,15641
190606;1100;2,02776
190606;1200;1,8013
190606;1300;2,21623
190606;1400;1,35902
190606;1500;2,28403
190606;1600;2,03517
190606;1700;1,15916
190606;1800;0,853227
190606;1900;0,862653
190606;2000;1,12758
190606;2100;1,26945
190606;2200;0,893677
190606;2300;0,801451
190607;0;1,1364
190607;100;0,762753
190607;200;0,80432
190607;300;1,03791
190607;400;1,02454
190607;500;1,47898
190607;600;1,44517
190607;700;1,51361
190607;800;0,797738
190607;900;1,1958
190607;1000;1,12554
190607;1100;2,30196
190607;1200;2,97144
190607;1300;2,71169
190607;1400;2,10274
190607;1500;2,01412
190607;1600;2,09529
190607;1700;1,19436
190607;1800;0,437311
190607;1900;0,83788
190607;2000;0,829563
190607;2100;0,232235
190607;2200;0,61843
190607;2300;0,468665
190608;0;0,26465
190608;100;0,584748
190608;200;0,797043
190608;300;0,57979
190608;400;1,15003
190608;500;1,60527
190608;600;2,01934
190608;700;1,80594
190608;800;1,9166
190608;900;1,92807
190608;1000;1,60559
190608;1100;1,41113
190608;1200;3,06442
190608;1300;3,51442
190608;1400;3,96184
190608;1500;3,10584
190608;1600;3,63966
190608;1700;1,72683
190608;1800;0,636711
190608;1900;0,532632
190608;2000;0,411899
190608;2100;0,319869
190608;2200;0,922097
190608;2300;0,134638
190609;0;0,0538603
190609;100;1,76618
190609;200;2,03363
190609;300;2,12218
190609;400;1,61036
190609;500;0,728254
190609;600;0,859752
190609;700;0,93803
190609;800;2,5447
190609;900;2,86058
190609;1000;3,26701
190609;1100;2,42535
190609;1200;3,83603
190609;1300;4,29415
190609;1400;3,51299
190609;1500;3,00952
190609;1600;2,68843
190609;1700;1,46379
190609;1800;1,28571
190609;1900;0,886288
190609;2000;0,323236
190609;2100;0,664431
190609;2200;0,521011
190609;2300;0,248625
190610;0;0,0493369
190610;100;0,0679412
190610;200;0,119736
190610;300;0,0375457
190610;400;0,0410743
190610;500;0,213703
190610;600;0,405138
190610;700;0,107158
190610;800;0,273008
190610;900;0,397403
190610;1000;0,717783
190610;1100;0,464595
190610;1200;1,17926
190610;1300;1,5949
190610;1400;2,1532
190610;1500;2,56053
190610;1600;1,63538
190610;1700;0,969824
190610;1800;0,679092
190610;1900;0,86702
190610;2000;0,735152
190610;2100;0,214928
190610;2200;0,327951
190610;2300;0,367476
190611;0;0,296587
190611;100;0,572423
190611;200;0,03786
190611;300;0,677347
190611;400;0,726781
190611;500;0,227443
190611;600;0,646303
190611;700;0,317552
190611;800;0,0563217
190611;900;0,518555
190611;1000;0,67192
190611;1100;0,928176
190611;1200;1,20499
190611;1300;0,311683
190611;1400;0,452804
190611;1500;0,26542
190611;1600;0,201088
190611;1700;0,679392
190611;1800;0,304476
190611;1900;0,420724
190611;2000;0,825285
190611;2100;0,0306381
190611;2200;0,172956
190611;2300;0,312011
190612;0;0,146709
190612;100;0,0514167
190612;200;0,0106752
190612;300;0,377188
190612;400;0,818903
190612;500;1,08037
190612;600;0,996971
190612;700;0,880584
190612;800;0,93122
190612;900;1,09012
190612;1000;1,05405
190612;1100;1,63081
190612;1200;4,97335
190612;1300;7,00399
190612;1400;5,37916
190612;1500;2,42437
190612;1600;1,68315
190612;1700;3,90043
190612;1800;1,19714
190612;1900;1,48377
190612;2000;0,729679
190612;2100;0,45936
190612;2200;1,32468
190612;2300;2,05169
190613;0;0,98861
190613;100;1,89056
190613;200;1,7712
190613;300;1,46707
190613;400;1,96195
190613;500;1,57861
190613;600;1,04944
190613;700;0,514318
190613;800;0,505311
190613;900;0,892814
190613;1000;1,24069
190613;1100;2,0525
190613;1200;2,26823
190613;1300;2,59916
190613;1400;2,21682
190613;1500;0,728466
190613;1600;1,01642
190613;1700;0,411334
190613;1800;0,497486
190613;1900;0,452872
190613;2000;1,00601
190613;2100;1,36069
190613;2200;1,41767
190613;2300;1,60988
190614;0;1,42933
190614;100;1,06595
190614;200;0,834857
190614;300;0,440198
190614;400;0,233627
190614;500;0,339137
190614;600;0,473859
190614;700;0,0552168
190614;800;0,102476
190614;900;0,435515
190614;1000;1,49134
190614;1100;2,5289
190614;1200;2,93532
190614;1300;3,43583
190614;1400;2,25137
190614;1500;2,56244
190614;1600;3,08373
190614;1700;2,40707
190614;1800;0,877883
190614;1900;0,277275
190614;2000;0,696205
190614;2100;0,0242836
190614;2200;0,625822
190614;2300;0,145335
190615;0;0,391375
190615;100;0,216053
190615;200;0,0612191
190615;300;0,340893
190615;400;0,454891
190615;500;0,180278
190615;600;0,440743
190615;700;0,448401
190615;800;0,260583
190615;900;0,369349
190615;1000;0,213902
190615;1100;1,61201
190615;1200;0,822118
190615;1300;2,5116
190615;1400;2,07613
190615;1500;2,35492
190615;1600;2,03566
190615;1700;1,45947
190615;1800;1,47765
190615;1900;1,32063
190615;2000;1,37685
190615;2100;3,44654
190615;2200;2,86781
190615;2300;1,93021
190616;0;1,31899
190616;100;0,134673
190616;200;0,693529
190616;300;0,428688
190616;400;0,536456
190616;500;0,406067
190616;600;0,545286
190616;700;0,2172
190616;800;0,0433969
190616;900;0,861272
190616;1000;1,43665
190616;1100;1,82801
190616;1200;2,35804
190616;1300;3,58117
190616;1400;2,99122
190616;1500;2,67616
190616;1600;2,54739
190616;1700;0,970384
190616;1800;0,970225
190616;1900;1,15383
190616;2000;0,33537
190616;2100;0,232581
190616;2200;0,243715
190616;2300;0,480171
190617;0;0,187749
190617;100;0,197095
190617;200;0,132217
190617;300;0,236083
190617;400;0,160811
190617;500;0,541957
190617;600;0,838749
190617;700;1,20488
190617;800;1,29756
190617;900;1,27082
190617;1000;1,12372
190617;1100;0,856718
190617;1200;0,740474
190617;1300;0,959383
190617;1400;0,909556
190617;1500;1,11578
190617;1600;1,23137
190617;1700;0,288135
190617;1800;0,264344
190617;1900;0,82917
190617;2000;0,662338
190617;2100;1,18806
190617;2200;1,2798
190617;2300;1,06751
190618;0;1,28069
190618;100;1,38461
190618;200;1,41873
190618;300;1,37099
190618;400;1,31703
190618;500;1,2394
190618;600;1,44457
190618;700;1,65365
190618;800;1,84795
190618;900;1,43569
190618;1000;2,25759
190618;1100;1,73881
190618;1200;2,43751
190618;1300;2,12405
190618;1400;1,64357
190618;1500;1,99401
190618;1600;1,75381
190618;1700;1,4829
190618;1800;1,77007
190618;1900;0,872214
190618;2000;0,845838
190618;2100;1,04981
190618;2200;0,585718
190618;2300;1,18958
190619;0;1,35119
190619;100;1,09563
190619;200;0,951629
190619;300;0,427856
190619;400;0,453286
190619;500;0,430732
190619;600;0,241368
190619;700;0,0899866
190619;800;0,0321601
190619;900;0,416983
190619;1000;0,393061
190619;1100;0,399983
190619;1200;1,26382
190619;1300;0,819898
190619;1400;1,1497
190619;1500;1,62445
190619;1600;1,06885
190619;1700;0,189284
190619;1800;0,408282
190619;1900;0,651223
190619;2000;0,592759
190619;2100;0,760641
190619;2200;0,249927
190619;2300;0,248838
190620;0;0,577263
190620;100;1,01587
190620;200;1,06182
190620;300;1,22626
190620;400;1,27793
190620;500;1,56553
190620;600;1,7839
190620;700;1,85173
190620;800;1,55289
190620;900;0,921269
190620;1000;1,76416
190620;1100;2,19153
190620;1200;0,675631
190620;1300;1,03098
190620;1400;0,330747
190620;1500;0,24739
190620;1600;0,437469
190620;1700;0,435241
190620;1800;0,289459
190620;1900;0,86419
190620;2000;0,511186
190620;2100;0,677824
190620;2200;1,49481
190620;2300;1,24534
190621;0;1,3828
190621;100;1,12719
190621;200;1,04933
190621;300;1,04032
190621;400;0,31729
190621;500;0,89061
190621;600;0,0810175
190621;700;0,562161
190621;800;0,634739
190621;900;1,81004
190621;1000;3,58763
190621;1100;3,82278
190621;1200;4,72562
190621;1300;4,41158
190621;1400;3,72878
190621;1500;3,22037
190621;1600;3,09034
190621;1700;1,59878
190621;1800;0,62003
190621;1900;0,772523
190621;2000;0,405767
190621;2100;0,601519
190621;2200;0,238102
190621;2300;0,251769
190622;0;0,426713
190622;100;1,05131
190622;200;1,36847
190622;300;1,69684
190622;400;1,47958
190622;500;1,20894
190622;600;1,13344
190622;700;1,30772
190622;800;1,67742
190622;900;1,45407
190622;1000;1,46891
190622;1100;1,43545
190622;1200;0,860914
190622;1300;0,858152
190622;1400;1,34648
190622;1500;1,19883
190622;1600;0,793331
190622;1700;1,16415
190622;1800;1,24439
190622;1900;1,36677
190622;2000;1,07774
190622;2100;0,861646
190622;2200;0,374195
190622;2300;0,827855
190623;0;2,41217
190623;100;2,09889
190623;200;1,87422
190623;300;0,658071
190623;400;1,82174
190623;500;2,91182
190623;600;1,89371
190623;700;1,34055
190623;800;0,421103
190623;900;0,526243
190623;1000;1,61347
190623;1100;3,05759
190623;1200;4,68503
190623;1300;4,25447
190623;1400;3,0323
190623;1500;3,23751
190623;1600;2,5434
190623;1700;1,9605
190623;1800;1,6117
190623;1900;1,64788
190623;2000;2,13033
190623;2100;1,37229
190623;2200;1,65669
190623;2300;2,08614
190624;0;1,54665
190624;100;1,60317
190624;200;1,56556
190624;300;2,74568
190624;400;2,83982
190624;500;3,66878
190624;600;3,57925
190624;700;1,97921
190624;800;0,18652
190624;900;0,379934
190624;1000;1,12528
190624;1100;1,28674
190624;1200;1,70962
190624;1300;1,95487
190624;1400;0,663384
190624;1500;3,00607
190624;1600;1,62983
190624;1700;1,39351
190624;1800;0,82984
190624;1900;0,948852
190624;2000;1,1947
190624;2100;1,86743
190624;2200;1,35406
190624;2300;1,56065
190625;0;0,567621
190625;100;1,41353
190625;200;2,87333
190625;300;3,01644
190625;400;3,11489
190625;500;3,09196
190625;600;3,63924
190625;700;2,69323
190625;800;2,44283
190625;900;1,13747
190625;1000;3,32736
190625;1100;4,20559
190625;1200;4,6571
190625;1300;4,68288
190625;1400;5,40853
190625;1500;4,18115
190625;1600;3,42806
190625;1700;3,65177
190625;1800;3,68795
190625;1900;2,6276
190625;2000;4,02067
190625;2100;4,41711
190625;2200;4,43969
190625;2300;5,30073
190626;0;5,14933
190626;100;5,24795
190626;200;5,3995
190626;300;5,77126
190626;400;5,71007
190626;500;5,60946
190626;600;5,4747
190626;700;5,83613
190626;800;5,30766
190626;900;5,1281
190626;1000;5,39878
190626;1100;3,26431
190626;1200;2,60646
190626;1300;4,61733
190626;1400;4,60182
190626;1500;4,84284
190626;1600;4,07656
190626;1700;3,15039
190626;1800;2,73571
190626;1900;2,38619
190626;2000;1,89443
190626;2100;1,74593
190626;2200;2,54482
190626;2300;1,41451
190627;0;1,83612
190627;100;2,4254
190627;200;2,90318
190627;300;3,17808
190627;400;3,01664
190627;500;2,52632
190627;600;2,9206
190627;700;3,09319
190627;800;2,51738
190627;900;3,69459
190627;1000;2,16273
190627;1100;3,71308
190627;1200;1,15569
190627;1300;1,11796
190627;1400;1,46907
190627;1500;0,876584
190627;1600;0,466366
190627;1700;0,174269
190627;1800;0,440601
190627;1900;0,622812
190627;2000;0,25258
190627;2100;0,646035
190627;2200;0,146847
190627;2300;0,10909
190628;0;0,338281
190628;100;0,302392
190628;200;0,292993
190628;300;1,01882
190628;400;1,18788
190628;500;0,825486
190628;600;0,996423
190628;700;1,26002
190628;800;0,90429
190628;900;0,804622
190628;1000;1,37079
190628;1100;1,61775
190628;1200;1,60792
190628;1300;1,64107
190628;1400;1,7754
190628;1500;1,77956
190628;1600;1,57542
190628;1700;1,55613
190628;1800;1,78438
190628;1900;1,72925
190628;2000;1,14047
190628;2100;0,830441
190628;2200;0,709828
190628;2300;0,980691
190629;0;1,12989
190629;100;1,46182
190629;200;1,36505
190629;300;1,32549
190629;400;1,26854
190629;500;1,19379
190629;600;1,41023
190629;700;1,08155
190629;800;0,957408
190629;900;1,30276
190629;1000;1,94983
190629;1100;1,63626
190629;1200;1,55177
190629;1300;1,7362
190629;1400;1,41463
190629;1500;1,41586
190629;1600;2,0174
190629;1700;0,567794
190629;1800;0,48119
190629;1900;0,566984
190629;2000;0,763919
190629;2100;0,995946
190629;2200;1,32185
190629;2300;1,36454
190630;0;1,81857
190630;100;1,94725
190630;200;1,95078
190630;300;1,58108
190630;400;1,13248
190630;500;1,35778
190630;600;1,8131
190630;700;1,70165
190630;800;1,41541
190630;900;0,75156
190630;1000;0,886606
190630;1100;0,390845
190630;1200;1,15648
190630;1300;1,46086
190630;1400;1,68731
190630;1500;1,36189
190630;1600;1,04516
190630;1700;1,03953
190630;1800;0,791355
190630;1900;0,249395
190630;2000;1,00123
190630;2100;1,0937
190630;2200;0,0159032
190630;2300;0,112222
190701;0;0,0594402
190701;100;0,251273
190701;200;0,305426
190701;300;0,240213
190701;400;0,0524559
190701;500;0,285002
190701;600;0,255223
190701;700;0,264391
190701;800;0,360179
190701;900;0,548871
190701;1000;0,861862
190701;1100;1,0497
190701;1200;1,29766
190701;1300;1,97356
190701;1400;2,4842
190701;1500;3,50339
190701;1600;2,71517
190701;1700;3,03593
190701;1800;3,24914
190701;1900;3,65802
190701;2000;3,64555
190701;2100;4,37506
190701;2200;5,71623
190701;2300;4,55789
190702;0;3,6385
190702;100;1,56226
190702;200;0,878082
190702;300;0,369733
190702;400;1,50902
190702;500;0,849783
190702;600;0,81499
190702;700;0,868888
190702;800;0,712694
190702;900;0,790952
190702;1000;1,26332
190702;1100;2,16779
190702;1200;1,62264
190702;1300;1,86067
190702;1400;1,72608
190702;1500;1,89838
190702;1600;0,896213
190702;1700;1,12165
190702;1800;0,772939
190702;1900;1,16149
190702;2000;1,10902
190702;2100;1,33926
190702;2200;1,14053
190702;2300;2,20312
190703;0;1,50546
190703;100;1,01401
190703;200;1,56981
190703;300;1,50781
190703;400;1,28274
190703;500;1,05569
190703;600;1,01411
190703;700;3,03114
190703;800;2,79301
